10, 0.30585, 0.005
20, 0.04750, 0.005
30, 0.03890, 0.005
40, 0.03304, 0.005
50, 0.03137, 0.005
60, 0.02617, 0.005
70, 0.02293, 0.005
80, 0.02150, 0.005
90, 0.02061, 0.005
100, 0.01814, 0.005
110, 0.01752, 0.005
120, 0.01745, 0.005
130, 0.01437, 0.005
140, 0.01650, 0.005
150, 0.01812, 0.005
160, 0.01756, 0.005
170, 0.01621, 0.005
180, 0.01909, 0.005
190, 0.01377, 0.005
200, 0.01685, 0.005
210, 0.01225, 0.005
220, 0.01176, 0.005
230, 0.01351, 0.005
240, 0.01226, 0.005
250, 0.01117, 0.005
260, 0.01183, 0.005
270, 0.01793, 0.005
280, 0.01167, 0.005
290, 0.01366, 0.005
300, 0.01040, 0.005
310, 0.01078, 0.005
320, 0.00967, 0.005
330, 0.01026, 0.005
340, 0.00932, 0.005
350, 0.00856, 0.005
360, 0.01179, 0.005
370, 0.00972, 0.005
380, 0.00943, 0.005
390, 0.01228, 0.005
400, 0.01138, 0.005
410, 0.01091, 0.005
420, 0.00921, 0.005
430, 0.00753, 0.005
440, 0.00752, 0.005
450, 0.00858, 0.005
460, 0.00805, 0.005
470, 0.01022, 0.005
480, 0.01066, 0.005
490, 0.00957, 0.005
500, 0.00896, 0.005
510, 0.00865, 0.005
520, 0.00926, 0.005
530, 0.00852, 0.005
540, 0.01010, 0.005
550, 0.00847, 0.005
560, 0.01090, 0.005
570, 0.00909, 0.005
580, 0.00768, 0.005
590, 0.00858, 0.005
600, 0.00840, 0.005
610, 0.00761, 0.005
620, 0.00786, 0.005
630, 0.00751, 0.005
640, 0.00714, 0.005
650, 0.00709, 0.005
660, 0.00885, 0.005
670, 0.00864, 0.005
680, 0.00613, 0.005
690, 0.00820, 0.005
700, 0.00807, 0.005
710, 0.00644, 0.005
720, 0.00858, 0.005
730, 0.00671, 0.005
740, 0.00662, 0.005
750, 0.00900, 0.005
760, 0.00757, 0.005
770, 0.00635, 0.005
780, 0.00737, 0.005
790, 0.00728, 0.005
800, 0.00992, 0.005
810, 0.00721, 0.005
820, 0.00624, 0.005
830, 0.00935, 0.005
840, 0.00580, 0.005
850, 0.00659, 0.005
860, 0.00655, 0.005
870, 0.00647, 0.005
880, 0.00841, 0.005
890, 0.00697, 0.005
900, 0.00673, 0.005
910, 0.00699, 0.005
920, 0.00773, 0.005
930, 0.00634, 0.005
940, 0.01178, 0.005
950, 0.00582, 0.005
960, 0.00703, 0.005
970, 0.00825, 0.005
980, 0.00608, 0.005
990, 0.00890, 0.005
1000, 0.00619, 0.005
1010, 0.00563, 0.005
1020, 0.00639, 0.005
1030, 0.00668, 0.005
1040, 0.00714, 0.005
1050, 0.00612, 0.005
1060, 0.00664, 0.005
1070, 0.00622, 0.005
1080, 0.00591, 0.005
1090, 0.00670, 0.005
1100, 0.00604, 0.005
1110, 0.00677, 0.005
1120, 0.00841, 0.005
1130, 0.00661, 0.005
1140, 0.00603, 0.005
1150, 0.00734, 0.005
1160, 0.00640, 0.005
1170, 0.00714, 0.005
1180, 0.00709, 0.005
1190, 0.00617, 0.005
1200, 0.00598, 0.005
1210, 0.00556, 0.005
1220, 0.00813, 0.005
1230, 0.00755, 0.005
1240, 0.00686, 0.005
1250, 0.00525, 0.005
1260, 0.00729, 0.005
1270, 0.00621, 0.005
1280, 0.00607, 0.005
1290, 0.00562, 0.005
1300, 0.00550, 0.005
1310, 0.00578, 0.005
1320, 0.00560, 0.005
1330, 0.00543, 0.005
1340, 0.00444, 0.005
1350, 0.00686, 0.005
1360, 0.00499, 0.005
1370, 0.00549, 0.005
1380, 0.00661, 0.005
1390, 0.00664, 0.005
1400, 0.00507, 0.005
1410, 0.00697, 0.005
1420, 0.00581, 0.005
1430, 0.00672, 0.005
1440, 0.00629, 0.005
1450, 0.00618, 0.005
1460, 0.00496, 0.005
1470, 0.00508, 0.005
1480, 0.00582, 0.005
1490, 0.00518, 0.005
1500, 0.00626, 0.005
1510, 0.00647, 0.005
1520, 0.00651, 0.005
1530, 0.00484, 0.005
1540, 0.00827, 0.005
1550, 0.00718, 0.005
1560, 0.00802, 0.005
1570, 0.00642, 0.005
1580, 0.00567, 0.005
1590, 0.00483, 0.005
1600, 0.00529, 0.005
1610, 0.00740, 0.005
1620, 0.00588, 0.005
1630, 0.00509, 0.005
1640, 0.00689, 0.005
1650, 0.00549, 0.005
1660, 0.00537, 0.005
1670, 0.00577, 0.005
1680, 0.00485, 0.005
1690, 0.00513, 0.005
1700, 0.00645, 0.005
1710, 0.00636, 0.005
1720, 0.00636, 0.005
1730, 0.00809, 0.005
1740, 0.00544, 0.005
1750, 0.00642, 0.005
1760, 0.00587, 0.005
1770, 0.00537, 0.005
1780, 0.00647, 0.005
1790, 0.00535, 0.005
1800, 0.00528, 0.005
1810, 0.00523, 0.005
1820, 0.00639, 0.005
1830, 0.00614, 0.005
1840, 0.00527, 0.005
1850, 0.00497, 0.005
1860, 0.00615, 0.005
1870, 0.00482, 0.005
1880, 0.00565, 0.005
1890, 0.00476, 0.005
1900, 0.00521, 0.005
1910, 0.00395, 0.005
1920, 0.00514, 0.005
1930, 0.00672, 0.005
1940, 0.00721, 0.005
1950, 0.00555, 0.005
1960, 0.00637, 0.005
1970, 0.00493, 0.005
1980, 0.00434, 0.005
1990, 0.00466, 0.005
2000, 0.00496, 0.005
2010, 0.00541, 0.005
