STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,15-Feb-2020
Time,15:25
Box Index,1
ExptType,0
SessionRecord,132

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,79
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
203,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,hz6_110,vt6_110,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,11,0,1003,2219,2219,2256,2256,0,0,0,0,1,0,0,0,2256,2356,0,2356,2656,
1,1,0,1,2659,5248,5248,5280,0,5280,0,0,0,1,0,0,0,0,0,0,0,0,
2,0,2,2,5433,6105,6105,6130,6130,0,0,0,0,1,0,0,0,6130,6230,0,6230,6339,
3,1,9,3,6342,8208,8208,8232,0,8232,0,0,0,1,0,0,0,0,0,0,0,0,
4,0,12,4,8385,8663,8663,8685,8685,0,0,0,0,1,0,0,0,8685,8785,0,8785,8814,
5,0,12,5,8817,11452,11452,11470,11470,0,0,0,0,1,0,0,0,11470,11570,0,11570,11606,
6,1,3,6,11609,13651,13651,13684,0,13684,0,0,0,1,0,0,0,0,0,0,0,0,
7,0,2,7,13837,13882,13882,13908,13908,0,0,0,0,1,0,0,0,13908,14008,0,14008,14039,
8,0,4,8,14042,15749,15749,15789,15789,0,0,1,0,1,0,0,0,15789,15889,0,15889,15918,
9,0,11,9,15921,18253,18253,18322,18322,0,0,0,0,1,0,0,0,18322,18422,0,18422,18457,
10,0,8,10,18460,20371,20371,20399,20399,0,0,0,0,1,0,0,0,20399,20499,0,20499,20619,
11,0,2,11,20622,22684,22684,22793,22793,0,0,1,0,1,0,0,0,22793,22893,0,22893,22923,
12,1,1,12,22926,25336,25336,25364,0,25364,0,0,1,0,0,0,0,0,0,0,0,0,
13,1,5,13,25517,26063,26063,26091,0,26091,0,1,0,1,0,0,0,0,0,0,0,0,
14,0,6,14,26244,26447,26447,26470,26470,0,0,0,0,1,0,0,0,26470,26570,0,26570,26611,
15,1,0,15,26614,29230,29230,29253,0,29253,0,0,0,1,0,0,0,0,0,0,0,0,
16,0,16,16,29406,29558,29558,29578,29578,0,0,0,0,1,0,0,0,29578,29678,0,29678,29718,
17,0,5,17,29721,32335,32335,32688,32688,0,0,0,1,0,0,0,0,32688,32788,0,32788,32869,
18,1,13,18,32872,34503,34503,34523,0,34523,0,0,0,1,0,0,0,0,0,0,0,0,
19,0,14,19,34676,34686,34686,34720,34720,0,0,0,0,1,0,0,0,34720,34820,0,34820,34864,
20,0,8,20,34867,36949,36949,37010,37010,0,0,1,0,1,0,0,0,37010,37110,0,37110,37144,
21,1,15,21,37147,39295,39295,39324,0,39324,0,0,0,1,0,0,0,0,0,0,0,0,
22,0,11,22,39477,39545,39545,39616,39616,0,0,0,0,1,0,0,0,39616,39716,0,39716,39749,
23,1,19,23,39752,41621,41621,41954,0,41954,0,1,0,1,0,0,0,0,0,0,0,0,
24,0,5,24,42107,42288,42288,42343,42343,0,0,1,1,0,0,0,0,42343,42443,0,42443,42492,
25,0,18,25,42495,45080,45080,45119,45119,0,0,0,0,1,0,0,0,45119,45219,0,45219,45264,
26,0,0,26,45267,47679,47679,47760,47760,0,0,0,1,0,0,0,0,47760,47860,0,47860,47895,
27,0,0,27,47898,50208,50208,50233,50233,0,0,0,1,0,0,0,0,50233,50333,0,50333,50379,
28,0,3,28,50382,52749,52749,52801,52801,0,0,0,1,0,0,0,0,52801,52901,0,52901,52939,
29,0,13,29,52942,55322,55322,55369,55369,0,0,0,1,0,0,0,0,55369,55469,0,55469,55501,
30,1,16,30,55504,58395,58395,58459,0,58459,0,0,1,0,0,0,0,0,0,0,0,0,
31,1,9,31,58612,58645,58645,58730,0,58730,0,1,0,1,0,0,0,0,0,0,0,0,
32,1,5,32,58883,58976,58976,59000,0,59000,0,0,0,1,0,0,0,0,0,0,0,0,
33,0,11,33,59153,59508,59508,59535,59535,0,0,0,0,1,0,0,0,59535,59635,0,59635,59676,
34,0,8,34,59679,61811,61811,61850,61850,0,0,1,0,1,0,0,0,61850,61950,0,61950,61985,
35,1,8,35,61988,63933,63933,63966,0,63966,0,0,1,0,0,0,0,0,0,0,0,0,
36,1,15,36,64119,64153,64153,64177,0,64177,0,0,0,1,0,0,0,0,0,0,0,0,
37,1,5,37,64330,64622,64622,64678,0,64678,0,0,0,1,0,0,0,0,0,0,0,0,
38,0,18,38,64831,64911,64911,64945,64945,0,0,1,0,1,0,0,0,64945,65045,0,65045,65081,
39,0,4,39,65084,67228,67228,67252,67252,0,0,0,0,1,0,0,0,67252,67352,0,67352,67397,
40,0,14,40,67400,69787,69787,69844,69844,0,0,0,0,1,0,0,0,69844,69944,0,69944,69977,
41,0,17,41,69980,72022,72022,72140,72140,0,0,0,1,0,0,0,0,72140,72240,0,72240,72270,
42,1,17,42,72273,74719,74719,74800,0,74800,0,0,0,1,0,0,0,0,0,0,0,0,
43,0,10,43,74953,74984,74984,75023,75023,0,0,0,1,0,0,0,0,75023,75123,0,75123,75155,
44,1,5,44,75158,77470,77470,77509,0,77509,0,0,0,1,0,0,0,0,0,0,0,0,
45,1,6,45,77662,77700,77700,77730,0,77730,0,0,1,0,0,0,0,0,0,0,0,0,
46,0,17,46,77883,77913,77913,77984,77984,0,0,0,1,0,0,0,0,77984,78084,0,78084,78128,
47,1,3,47,78131,81096,81096,81129,0,81129,0,0,0,1,0,0,0,0,0,0,0,0,
48,0,12,48,81282,81339,81339,81375,81375,0,0,0,0,1,0,0,0,81375,81475,0,81475,81515,
49,1,11,49,81518,84313,84313,84444,0,84444,0,1,1,0,0,0,0,0,0,0,0,0,
50,0,5,50,84597,86187,86187,86255,86255,0,0,0,1,0,0,0,0,86255,86355,0,86355,86999,
51,0,1,51,87002,89683,89683,89733,89733,0,0,0,0,1,0,0,0,89733,89833,0,89833,90053,
52,1,5,52,90056,99481,99481,99500,0,99500,0,0,0,1,0,0,0,0,0,0,0,0,
53,1,9,53,99653,100494,100494,100536,0,100536,0,0,0,1,0,0,0,0,0,0,0,0,
54,0,1,54,100689,101369,101369,101403,101403,0,0,1,0,1,0,0,0,101403,101503,0,101503,101588,
55,0,12,55,101591,104606,104606,104643,104643,0,0,1,0,1,0,0,0,104643,104743,0,104743,104820,
56,1,13,56,104823,107580,107580,107608,0,107608,0,0,0,1,0,0,0,0,0,0,0,0,
57,0,12,57,107761,108005,108005,108036,108036,0,0,0,0,1,0,0,0,108036,108136,0,108136,108261,
58,0,19,58,108264,111356,111356,111418,111418,0,0,1,1,0,0,0,0,111418,111518,0,111518,111591,
59,1,7,59,111594,114027,114027,114053,0,114053,0,0,0,1,0,0,0,0,0,0,0,0,
60,0,18,60,114206,114419,114419,114445,114445,0,0,0,0,1,0,0,0,114445,114545,0,114545,114632,
61,1,15,61,114635,117138,117138,117389,0,117389,0,0,0,1,0,0,0,0,0,0,0,0,
62,1,0,62,117542,117550,117550,117572,0,117572,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,4,63,117725,117877,117877,117900,117900,0,0,0,0,1,0,0,0,117900,118000,0,118000,118102,
64,1,10,64,118105,120220,120220,120250,0,120250,0,0,0,1,0,0,0,0,0,0,0,0,
65,1,15,65,120403,120436,120436,120474,0,120474,0,0,0,1,0,0,0,0,0,0,0,0,
66,0,13,66,120627,121010,121010,121065,121065,0,0,0,1,0,0,0,0,121065,121165,0,121165,121278,
67,1,3,67,121281,125443,125443,125478,0,125478,0,0,0,1,0,0,0,0,0,0,0,0,
68,0,7,68,125631,125682,125682,125746,125746,0,0,2,1,0,0,0,0,125746,125846,0,125846,125925,
69,0,2,69,125928,130559,130559,130618,130618,0,0,0,0,1,0,0,0,130618,130718,0,130718,130790,
70,1,13,70,130793,133053,133053,133088,0,133088,0,0,0,1,0,0,0,0,0,0,0,0,
71,1,15,71,133241,133766,133766,133805,0,133805,0,1,0,1,0,0,0,0,0,0,0,0,
72,0,1,72,133958,133967,133967,134030,134030,0,0,0,0,1,0,0,0,134030,134130,0,134130,134202,
73,0,9,73,134205,136626,136626,136721,136721,0,0,0,1,0,0,0,0,136721,136821,0,136821,136908,
74,0,10,74,136911,139060,139060,139537,139537,0,0,3,1,0,0,0,0,139537,139637,0,139637,139744,
75,0,6,75,139747,141862,141862,141890,141890,0,0,0,0,1,0,0,0,141890,141990,0,141990,142057,
76,0,19,76,142060,144045,144045,144111,144111,0,0,1,1,0,0,0,0,144111,144211,0,144211,144256,
77,0,18,77,144259,147069,147069,147202,147202,0,0,2,0,1,0,0,0,147202,147302,0,147302,147358,
78,0,11,78,147361,150006,150006,150082,150082,0,0,0,0,1,0,0,0,150082,150182,0,150182,150253,
79,0,7,79,150256,152416,152416,152493,152493,0,0,0,1,0,0,0,0,152493,152593,0,152593,152675,
80,0,15,80,152678,154922,154922,154994,154994,0,0,0,1,0,0,0,0,154994,155094,0,155094,155176,
81,0,14,81,155179,157320,157320,157409,157409,0,0,1,0,1,0,0,0,157409,157509,0,157509,157571,
82,0,16,82,157574,160229,160229,160312,160312,0,0,1,0,1,0,0,0,160312,160412,0,160412,160475,
83,1,9,83,160478,162016,162016,162036,0,162036,0,0,0,1,0,0,0,0,0,0,0,0,
84,1,3,84,162189,162777,162777,162805,0,162805,0,0,0,1,0,0,0,0,0,0,0,0,
85,0,14,85,162958,163098,163098,163118,163118,0,0,0,0,1,0,0,0,163118,163218,0,163218,163281,
86,0,13,86,163284,165218,165218,165584,165584,0,0,1,1,0,0,0,0,165584,165684,0,165684,165753,
87,0,16,87,165756,167818,167818,167901,167901,0,0,1,0,1,0,0,0,167901,168001,0,168001,168065,
88,0,3,88,168068,170784,170784,170838,170838,0,0,0,1,0,0,0,0,170838,170938,0,170938,171040,
89,1,1,89,171043,174538,174538,174621,0,174621,0,1,1,0,0,0,0,0,0,0,0,0,
90,1,3,90,174774,174855,174855,174885,0,174885,0,0,0,1,0,0,0,0,0,0,0,0,
91,0,14,91,175038,175262,175262,175410,175410,0,0,0,0,1,0,0,0,175410,175510,0,175510,175562,
92,0,7,92,175565,177745,177745,177816,177816,0,0,0,1,0,0,0,0,177816,177916,0,177916,177971,
93,0,16,93,177974,180819,180819,180872,180872,0,0,0,0,1,0,0,0,180872,180972,0,180972,181042,
94,0,13,94,181045,183251,183251,183356,183356,0,0,2,1,0,0,0,0,183356,183456,0,183456,183528,
95,1,2,95,183531,185602,185602,185687,0,185687,0,0,1,0,0,0,0,0,0,0,0,0,
96,0,17,96,185840,186587,186587,186653,186653,0,0,2,1,0,0,0,0,186653,186753,0,186753,186998,
97,0,17,97,187001,189030,189030,189084,189084,0,0,1,1,0,0,0,0,189084,189184,0,189184,189249,
98,0,6,98,189252,190944,190944,191048,191048,0,0,2,0,1,0,0,0,191048,191148,0,191148,191215,
99,0,19,99,191218,193856,193856,194283,194283,0,0,2,1,0,0,0,0,194283,194383,0,194383,194503,
100,0,17,100,194506,196698,196698,196778,196778,0,0,0,1,0,0,0,0,196778,196878,0,196878,196928,
101,0,9,101,196931,199312,199312,199382,199382,0,0,0,1,0,0,0,0,199382,199482,0,199482,199586,
102,1,17,102,199589,201695,201695,201741,0,201741,0,0,0,1,0,0,0,0,0,0,0,0,
103,0,5,103,201894,203602,203602,203693,203693,0,0,0,1,0,0,0,0,203693,203793,0,203793,203859,
104,0,8,104,203862,205972,205972,206004,206004,0,0,0,0,1,0,0,0,206004,206104,0,206104,206204,
105,1,4,105,206207,208283,208283,208314,0,208314,0,0,1,0,0,0,0,0,0,0,0,0,
106,0,15,106,208467,208471,208471,208548,208548,0,0,2,1,0,0,0,0,208548,208648,0,208648,208704,
107,0,7,107,208707,211436,211436,211508,211508,0,0,1,1,0,0,0,0,211508,211608,0,211608,211721,
108,1,2,108,211724,213474,213474,213563,0,213563,0,2,1,0,0,0,0,0,0,0,0,0,
109,0,7,109,213716,213781,213781,214104,214104,0,0,1,1,0,0,0,0,214104,214204,0,214204,214330,
110,0,19,110,214333,216801,216801,216864,216864,0,0,0,1,0,0,0,0,216864,216964,0,216964,217018,
111,0,8,111,217021,219986,219986,220014,220014,0,0,0,0,1,0,0,0,220014,220114,0,220114,220224,
112,0,6,112,220227,221703,221703,221934,221934,0,0,1,0,1,0,0,0,221934,222034,0,222034,222107,
113,0,0,113,222110,223605,223605,223699,223699,0,0,0,1,0,0,0,0,223699,223799,0,223799,223851,
114,0,9,114,223854,225751,225751,225838,225838,0,0,0,1,0,0,0,0,225838,225938,0,225938,226006,
115,0,4,115,226009,228517,228517,228547,228547,0,0,0,0,1,0,0,0,228547,228647,0,228647,228742,
116,0,10,116,228745,230789,230789,230853,230853,0,0,1,1,0,0,0,0,230853,230953,0,230953,231009,
117,0,4,117,231012,238361,238361,238452,238452,0,0,1,0,1,0,0,0,238452,238552,0,238552,238596,
118,128,6,118,238599,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
