STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,02-Jan-2020
Time,9:11
Box Index,1
ExptType,0
SessionRecord,102

Session Title,MiTg_inactivation
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,MiTg09
DB Ref,MiTg_inactivation_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,66
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
139,
AutoControl,Index,3,
AC Comment,,T6 - 1T1D (70x70)  VT/HZ = 1:1 (Tc-6, Dc-1-4)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_070,vt6_070,hz1_070,vt1_070,hz2_070,vt2_070,hz3_070,vt3_070,hz4_070,vt4_070,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
180,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,1,0,0,1003,1625,1625,1683,0,1683,0,1,0,1,0,0,0,0,0,0,0,0,
1,2,14,1,1986,1997,1997,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,17,2,3000,3221,3221,3869,3869,0,0,0,1,0,0,0,0,3869,3969,0,3969,3991,
3,1,2,3,3994,8075,8075,8104,0,8104,0,0,1,0,0,0,0,0,0,0,0,0,
4,0,8,4,8407,10219,10219,10250,10250,0,0,0,0,1,0,0,0,10250,10350,0,10350,10429,
5,2,11,5,10432,13455,13455,14455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
6,1,8,6,14458,14932,14932,14989,0,14989,0,0,1,0,0,0,0,0,0,0,0,0,
7,1,12,7,15292,16937,16937,17491,0,17491,0,1,1,0,0,0,0,0,0,0,0,0,
8,1,7,8,17794,18735,18735,18755,0,18755,0,0,0,1,0,0,0,0,0,0,0,0,
9,2,8,9,19058,19281,19281,20281,0,0,0,3,0,0,0,0,0,0,0,0,0,0,
10,1,13,10,20284,20435,20435,20473,0,20473,0,0,0,1,0,0,0,0,0,0,0,0,
11,2,9,11,20776,21120,21120,22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0,12,12,22123,22938,22938,22978,22978,0,0,1,0,1,0,0,0,22978,23078,0,23078,23092,
13,0,10,13,23095,26252,26252,26763,26763,0,0,2,1,0,0,0,0,26763,26863,0,26863,26900,
14,1,14,14,26903,30987,30987,31020,0,31020,0,0,1,0,0,0,0,0,0,0,0,0,
15,0,19,15,31323,31703,31703,32440,32440,0,0,2,1,0,0,0,0,32440,32540,0,32540,32559,
16,0,5,16,32562,35958,35958,36034,36034,0,0,0,1,0,0,0,0,36034,36134,0,36134,36163,
17,0,0,17,36166,39321,39321,39360,39360,0,0,0,1,0,0,0,0,39360,39460,0,39460,39467,
18,2,4,18,39470,45903,45903,46903,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
19,1,12,19,46906,48777,48777,49381,0,49381,0,3,1,0,0,0,0,0,0,0,0,0,
20,0,14,20,49684,49721,49721,49758,49758,0,0,0,0,1,0,0,0,49758,49858,0,49858,49897,
21,2,14,21,49900,52623,52623,53623,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
22,0,9,22,53626,53745,53745,53834,53834,0,0,0,1,0,0,0,0,53834,53934,0,53934,53980,
23,0,15,23,53983,56053,56053,56114,56114,0,0,0,1,0,0,0,0,56114,56214,0,56214,56244,
24,0,0,24,56247,57744,57744,57800,57800,0,0,0,1,0,0,0,0,57800,57900,0,57900,57947,
25,0,14,25,57950,60416,60416,60791,60791,0,0,1,0,1,0,0,0,60791,60891,0,60891,60915,
26,0,7,26,60918,62337,62337,62383,62383,0,0,0,1,0,0,0,0,62383,62483,0,62483,62497,
27,0,10,27,62500,65987,65987,66030,66030,0,0,0,1,0,0,0,0,66030,66130,0,66130,66210,
28,1,8,28,66213,67767,67767,68202,0,68202,0,1,1,0,0,0,0,0,0,0,0,0,
29,1,1,29,68505,68720,68720,68747,0,68747,0,0,1,0,0,0,0,0,0,0,0,0,
30,0,12,30,69050,69288,69288,70056,70056,0,0,1,0,1,0,0,0,70056,70156,0,70156,70206,
31,1,11,31,70209,71956,71956,72045,0,72045,0,0,1,0,0,0,0,0,0,0,0,0,
32,0,17,32,72348,73218,73218,73322,73322,0,0,0,1,0,0,0,0,73322,73422,0,73422,73454,
33,0,9,33,73457,74919,74919,74968,74968,0,0,0,1,0,0,0,0,74968,75068,0,75068,75126,
34,0,13,34,75129,76906,76906,77012,77012,0,0,0,1,0,0,0,0,77012,77112,0,77112,77144,
35,1,6,35,77147,79199,79199,79280,0,79280,0,1,1,0,0,0,0,0,0,0,0,0,
36,0,14,36,79583,80016,80016,80139,80139,0,0,1,0,1,0,0,0,80139,80239,0,80239,80298,
37,1,9,37,80301,81718,81718,81878,0,81878,0,1,0,1,0,0,0,0,0,0,0,0,
38,1,3,38,82181,82190,82190,82507,0,82507,0,2,0,1,0,0,0,0,0,0,0,0,
39,0,14,39,82810,83165,83165,83813,83813,0,0,1,0,1,0,0,0,83813,83913,0,83913,83941,
40,0,15,40,83944,85380,85380,85480,85480,0,0,1,1,0,0,0,0,85480,85580,0,85580,85596,
41,0,6,41,85599,86876,86876,87062,87062,0,0,5,0,1,0,0,0,87062,87162,0,87162,87256,
42,0,10,42,87259,89581,89581,89691,89691,0,0,1,1,0,0,0,0,89691,89791,0,89791,89803,
43,0,5,43,89806,91724,91724,92674,92674,0,0,3,1,0,0,0,0,92674,92774,0,92774,92806,
44,0,11,44,92809,94658,94658,94690,94690,0,0,0,0,1,0,0,0,94690,94790,0,94790,94821,
45,0,2,45,94824,97420,97420,97443,97443,0,0,0,0,1,0,0,0,97443,97543,0,97543,97566,
46,2,6,46,97569,99112,99112,100112,0,0,0,4,0,0,0,0,0,0,0,0,0,0,
47,1,13,47,100115,100272,100272,100313,0,100313,0,0,0,1,0,0,0,0,0,0,0,0,
48,1,19,48,100616,100667,100667,100694,0,100694,0,0,0,1,0,0,0,0,0,0,0,0,
49,1,19,49,100997,101156,101156,101181,0,101181,0,0,0,1,0,0,0,0,0,0,0,0,
50,1,5,50,101484,102039,102039,102085,0,102085,0,0,0,1,0,0,0,0,0,0,0,0,
51,1,7,51,102388,102409,102409,102447,0,102447,0,0,0,1,0,0,0,0,0,0,0,0,
52,1,0,52,102750,106076,106076,106120,0,106120,0,0,0,1,0,0,0,0,0,0,0,0,
53,2,7,53,106423,109540,109540,110540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,2,6,54,110543,111729,111729,112729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,0,15,55,112732,118605,118605,118910,118910,0,0,1,1,0,0,0,0,118910,119010,0,119010,119400,
56,1,11,56,119403,121163,121163,121225,0,121225,0,0,1,0,0,0,0,0,0,0,0,0,
57,0,11,57,121528,122584,122584,122627,122627,0,0,0,0,1,0,0,0,122627,122727,0,122727,122793,
58,0,0,58,122796,124822,124822,124905,124905,0,0,0,1,0,0,0,0,124905,125005,0,125005,125029,
59,0,3,59,125032,127227,127227,127276,127276,0,0,0,1,0,0,0,0,127276,127376,0,127376,127435,
60,0,9,60,127438,129136,129136,129169,129169,0,0,0,1,0,0,0,0,129169,129269,0,129269,129299,
61,1,12,61,129302,131714,131714,131749,0,131749,0,0,1,0,0,0,0,0,0,0,0,0,
62,0,19,62,132052,140495,140495,141337,141337,0,0,0,1,0,0,0,0,141337,141437,0,141437,141475,
63,0,10,63,141478,143441,143441,143505,143505,0,0,0,1,0,0,0,0,143505,143605,0,143605,143620,
64,0,12,64,143623,145882,145882,145922,145922,0,0,1,0,1,0,0,0,145922,146022,0,146022,146086,
65,1,4,65,146089,147650,147650,147690,0,147690,0,0,1,0,0,0,0,0,0,0,0,0,
66,0,16,66,147993,148047,148047,148401,148401,0,0,1,0,1,0,0,0,148401,148501,0,148501,148569,
67,1,5,67,148572,153342,153342,153651,0,153651,0,2,0,1,0,0,0,0,0,0,0,0,
68,0,4,68,153954,154697,154697,155442,155442,0,0,3,0,1,0,0,0,155442,155542,0,155542,155627,
69,0,17,69,155630,157315,157315,157393,157393,0,0,0,1,0,0,0,0,157393,157493,0,157493,157514,
70,1,1,70,157517,159343,159343,159421,0,159421,0,1,1,0,0,0,0,0,0,0,0,0,
71,0,6,71,159724,159978,159978,160018,160018,0,0,0,0,1,0,0,0,160018,160118,0,160118,160207,
72,0,3,72,160210,161849,161849,161971,161971,0,0,1,1,0,0,0,0,161971,162071,0,162071,162104,
73,1,4,73,162107,163832,163832,163925,0,163925,0,1,1,0,0,0,0,0,0,0,0,0,
74,0,10,74,164228,164514,164514,164637,164637,0,0,1,1,0,0,0,0,164637,164737,0,164737,164775,
75,0,0,75,164778,167022,167022,167106,167106,0,0,0,1,0,0,0,0,167106,167206,0,167206,167243,
76,0,8,76,167246,169637,169637,169683,169683,0,0,1,0,1,0,0,0,169683,169783,0,169783,169822,
77,0,16,77,169825,171504,171504,171988,171988,0,0,3,0,1,0,0,0,171988,172088,0,172088,172288,
78,0,3,78,172291,173872,173872,173959,173959,0,0,0,1,0,0,0,0,173959,174059,0,174059,174087,
79,0,15,79,174090,175789,175789,175876,175876,0,0,0,1,0,0,0,0,175876,175976,0,175976,175999,
80,2,7,80,176002,178394,178394,179394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,0,18,81,179397,180672,180672,180708,180708,0,0,0,0,1,0,0,0,180708,180808,0,180808,180945,
82,1,18,82,180948,182178,182178,182303,0,182303,0,1,1,0,0,0,0,0,0,0,0,0,
83,0,10,83,182606,182764,182764,182799,182799,0,0,0,1,0,0,0,0,182799,182899,0,182899,182932,
84,0,0,84,182935,184694,184694,184845,184845,0,0,0,1,0,0,0,0,184845,184945,0,184945,184994,
85,0,17,85,184997,187302,187302,187382,187382,0,0,0,1,0,0,0,0,187382,187482,0,187482,187505,
86,0,6,86,187508,188878,188878,189644,189644,0,0,6,0,1,0,0,0,189644,189744,0,189744,189801,
87,1,2,87,189804,191287,191287,191428,0,191428,0,2,1,0,0,0,0,0,0,0,0,0,
88,0,2,88,191731,197155,197155,197222,197222,0,0,0,0,1,0,0,0,197222,197322,0,197322,197372,
89,1,4,89,197375,198776,198776,198808,0,198808,0,0,1,0,0,0,0,0,0,0,0,0,
90,1,1,90,199111,203178,203178,203213,0,203213,0,0,1,0,0,0,0,0,0,0,0,0,
91,1,3,91,203516,203701,203701,203739,0,203739,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,14,92,204042,206393,206393,206424,206424,0,0,0,0,1,0,0,0,206424,206524,0,206524,206553,
93,0,19,93,206556,210007,210007,210098,210098,0,0,0,1,0,0,0,0,210098,210198,0,210198,210213,
94,1,1,94,210216,216377,216377,216438,0,216438,0,2,1,0,0,0,0,0,0,0,0,0,
95,0,0,95,216741,217156,217156,217279,217279,0,0,1,1,0,0,0,0,217279,217379,0,217379,217398,
96,0,18,96,217401,218885,218885,219152,219152,0,0,2,0,1,0,0,0,219152,219252,0,219252,219332,
97,0,5,97,219335,220960,220960,221039,221039,0,0,1,1,0,0,0,0,221039,221139,0,221139,221167,
98,0,16,98,221170,222396,222396,222433,222433,0,0,0,0,1,0,0,0,222433,222533,0,222533,222567,
99,0,16,99,222570,223868,223868,224229,224229,0,0,3,0,1,0,0,0,224229,224329,0,224329,224405,
100,0,19,100,224408,225780,225780,225856,225856,0,0,0,1,0,0,0,0,225856,225956,0,225956,225991,
101,1,18,101,225994,227263,227263,227368,0,227368,0,1,1,0,0,0,0,0,0,0,0,0,
102,0,1,102,227671,227696,227696,227757,227757,0,0,2,0,1,0,0,0,227757,227857,0,227857,227895,
103,0,15,103,227898,229981,229981,230124,230124,0,0,1,1,0,0,0,0,230124,230224,0,230224,230268,
104,1,11,104,230271,231767,231767,231898,0,231898,0,2,1,0,0,0,0,0,0,0,0,0,
105,0,18,105,232201,232309,232309,232343,232343,0,0,0,0,1,0,0,0,232343,232443,0,232443,232482,
106,0,4,106,232485,233912,233912,234206,234206,0,0,2,0,1,0,0,0,234206,234306,0,234306,234369,
107,0,2,107,234372,235663,235663,235709,235709,0,0,0,0,1,0,0,0,235709,235809,0,235809,235907,
108,0,15,108,235910,237101,237101,237158,237158,0,0,0,1,0,0,0,0,237158,237258,0,237258,237284,
109,0,9,109,237287,238705,238705,238769,238769,0,0,0,1,0,0,0,0,238769,238869,0,238869,238893,
110,128,18,110,238896,240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ENDDATA
