STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,08-Oct-2019
Time,12:27
Box Index,1
ExptType,0
SessionRecord,33

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,168000
Pellet Count,0
Fluid Count,116
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
131,
AutoControl,Index,0,
AC Comment,,T1 - 1T1D (120x120)  VT/HZ = 1:1 (Tc-6, Dc-1,2)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
198,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,1,10,0,1003,1178,1178,1217,0,1217,0,0,0,1,0,0,0,0,0,0,0,0,
1,0,15,1,1520,1755,1755,1788,1788,0,0,0,0,1,0,0,0,1788,1882,0,0,0,
2,0,7,2,1885,2287,2287,2310,2310,0,0,0,0,1,0,0,0,2310,2410,0,2410,2420,
3,0,0,3,2423,2844,2844,2898,2898,0,0,0,1,0,0,0,0,2898,2998,0,2998,3035,
4,1,0,4,3038,4777,4777,5210,0,5210,0,1,0,1,0,0,0,0,0,0,0,0,
5,0,7,5,5513,5558,5558,5591,5591,0,0,0,0,1,0,0,0,5591,5691,0,5691,5708,
6,0,15,6,5711,6984,6984,7011,7011,0,0,0,0,1,0,0,0,7011,7111,0,7111,7127,
7,1,3,7,7130,8582,8582,8802,0,8802,0,0,0,1,0,0,0,0,0,0,0,0,
8,1,14,8,9105,9163,9163,9203,0,9203,0,0,0,1,0,0,0,0,0,0,0,0,
9,0,12,9,9506,9715,9715,9740,9740,0,0,0,0,1,0,0,0,9740,9840,0,9840,9847,
10,0,9,10,9850,10906,10906,10999,10999,0,0,1,1,0,0,0,0,10999,11099,0,11099,11129,
11,0,8,11,11132,13256,13256,13296,13296,0,0,0,0,1,0,0,0,13296,13396,0,13396,13440,
12,0,7,12,13443,14425,14425,14447,14447,0,0,0,0,1,0,0,0,14447,14547,0,14547,14575,
13,0,14,13,14578,15569,15569,16103,16103,0,0,1,1,0,0,0,0,16103,16203,0,16203,16258,
14,0,12,14,16261,17282,17282,17307,17307,0,0,0,0,1,0,0,0,17307,17407,0,17407,17507,
15,0,2,15,17510,18562,18562,18769,18769,0,0,0,0,1,0,0,0,18769,18869,0,18869,18884,
16,0,9,16,18887,20028,20028,20143,20143,0,0,0,1,0,0,0,0,20143,20243,0,20243,20277,
17,0,7,17,20280,21255,21255,21282,21282,0,0,0,0,1,0,0,0,21282,21382,0,21382,21450,
18,0,3,18,21453,22502,22502,22604,22604,0,0,0,1,0,0,0,0,22604,22704,0,22704,22733,
19,0,1,19,22736,23769,23769,23926,23926,0,0,2,0,1,0,0,0,23926,24026,0,24026,24035,
20,0,11,20,24038,25047,25047,25206,25206,0,0,0,0,1,0,0,0,25206,25306,0,25306,25324,
21,0,10,21,25327,26370,26370,26498,26498,0,0,1,1,0,0,0,0,26498,26598,0,26598,26630,
22,0,3,22,26633,27606,27606,27662,27662,0,0,0,1,0,0,0,0,27662,27762,0,27762,27792,
23,0,6,23,27795,28838,28838,28958,28958,0,0,0,1,0,0,0,0,28958,29058,0,29058,29090,
24,0,16,24,29093,30053,30053,30175,30175,0,0,0,1,0,0,0,0,30175,30275,0,30275,30307,
25,0,17,25,30310,31230,31230,31262,31262,0,0,0,0,1,0,0,0,31262,31362,0,31362,31365,
26,0,9,26,31368,32356,32356,32453,32453,0,0,0,1,0,0,0,0,32453,32553,0,32553,32577,
27,0,12,27,32580,33497,33497,33527,33527,0,0,0,0,1,0,0,0,33527,33622,0,0,0,
28,0,2,28,33625,33864,33864,33889,33889,0,0,0,0,1,0,0,0,33889,33989,0,33989,34000,
29,0,7,29,34003,35274,35274,35300,35300,0,0,0,0,1,0,0,0,35300,35400,0,35400,35407,
30,0,1,30,35410,36291,36291,36313,36313,0,0,0,0,1,0,0,0,36313,36413,0,36413,36414,
31,0,4,31,36417,37468,37468,37513,37513,0,0,0,1,0,0,0,0,37513,37613,0,37613,37649,
32,0,13,32,37652,38589,38589,38695,38695,0,0,0,1,0,0,0,0,38695,38795,0,38795,38821,
33,0,0,33,38824,39868,39868,39961,39961,0,0,0,1,0,0,0,0,39961,40061,0,40061,40093,
34,0,12,34,40096,41030,41030,41149,41149,0,0,0,0,1,0,0,0,41149,41249,0,41249,41255,
35,0,17,35,41258,42271,42271,42298,42298,0,0,0,0,1,0,0,0,42298,42398,0,42398,42404,
36,0,2,36,42407,43414,43414,43449,43449,0,0,0,0,1,0,0,0,43449,43549,0,43549,43831,
37,0,5,37,43834,44754,44754,44779,44779,0,0,0,0,1,0,0,0,44779,44877,0,0,0,
38,0,0,38,44880,45158,45158,45202,45202,0,0,0,1,0,0,0,0,45202,45302,0,45302,45338,
39,0,2,39,45341,46298,46298,46365,46365,0,0,0,0,1,0,0,0,46365,46463,0,0,0,
40,0,11,40,46466,46684,46684,46708,46708,0,0,0,0,1,0,0,0,46708,46808,0,46808,46811,
41,0,4,41,46814,47744,47744,47794,47794,0,0,0,1,0,0,0,0,47794,47894,0,47894,47929,
42,0,7,42,47932,48924,48924,48954,48954,0,0,0,0,1,0,0,0,48954,49047,0,0,0,
43,1,6,43,49050,49262,49262,49288,0,49288,0,0,0,1,0,0,0,0,0,0,0,0,
44,0,17,44,49591,50056,50056,50077,50077,0,0,0,0,1,0,0,0,50077,50177,0,50177,50201,
45,0,13,45,50204,51057,51057,51115,51115,0,0,0,1,0,0,0,0,51115,51215,0,51215,51253,
46,0,10,46,51256,52404,52404,52507,52507,0,0,0,1,0,0,0,0,52507,52607,0,52607,52648,
47,0,0,47,52651,53474,53474,53523,53523,0,0,0,1,0,0,0,0,53523,53623,0,53623,53653,
48,0,11,48,53656,54544,54544,54570,54570,0,0,0,0,1,0,0,0,54570,54670,0,54670,54685,
49,0,8,49,54688,55682,55682,55795,55795,0,0,1,0,1,0,0,0,55795,55895,0,0,0,
50,0,8,50,55898,56122,56122,56153,56153,0,0,0,0,1,0,0,0,56153,56253,0,56253,56261,
51,0,16,51,56264,57254,57254,57310,57310,0,0,0,1,0,0,0,0,57310,57410,0,57410,57461,
52,0,7,52,57464,58303,58303,58326,58326,0,0,0,0,1,0,0,0,58326,58426,0,58426,58514,
53,0,9,53,58517,59402,59402,59511,59511,0,0,0,1,0,0,0,0,59511,59611,0,59611,59637,
54,0,16,54,59640,60553,60553,60617,60617,0,0,0,1,0,0,0,0,60617,60717,0,60717,60744,
55,0,11,55,60747,61781,61781,61805,61805,0,0,0,0,1,0,0,0,61805,61905,0,61905,61922,
56,0,15,56,61925,62907,62907,62933,62933,0,0,0,0,1,0,0,0,62933,63033,0,63033,63111,
57,0,1,57,63114,64065,64065,64092,64092,0,0,0,0,1,0,0,0,64092,64192,0,64192,64294,
58,0,1,58,64297,65212,65212,65233,65233,0,0,0,0,1,0,0,0,65233,65333,0,65333,65352,
59,0,1,59,65355,66379,66379,66405,66405,0,0,0,0,1,0,0,0,66405,66505,0,66505,66506,
60,0,6,60,66509,67627,67627,67684,67684,0,0,0,1,0,0,0,0,67684,67784,0,67784,67818,
61,0,12,61,67821,68732,68732,68878,68878,0,0,0,0,1,0,0,0,68878,68978,0,68978,68990,
62,0,2,62,68993,69943,69943,69966,69966,0,0,0,0,1,0,0,0,69966,70066,0,70066,70077,
63,0,4,63,70080,71112,71112,71222,71222,0,0,0,1,0,0,0,0,71222,71322,0,71322,71355,
64,0,14,64,71358,72205,72205,72320,72320,0,0,0,1,0,0,0,0,72320,72420,0,72420,72459,
65,0,2,65,72462,73707,73707,73732,73732,0,0,0,0,1,0,0,0,73732,73832,0,73832,73850,
66,0,11,66,73853,74798,74798,74824,74824,0,0,0,0,1,0,0,0,74824,74924,0,74924,74929,
67,0,7,67,74932,76120,76120,76143,76143,0,0,0,0,1,0,0,0,76143,76243,0,76243,76246,
68,0,16,68,76249,77142,77142,77185,77185,0,0,0,1,0,0,0,0,77185,77285,0,77285,77325,
69,0,17,69,77328,78250,78250,78274,78274,0,0,0,0,1,0,0,0,78274,78374,0,78374,78422,
70,1,6,70,78425,79321,79321,79341,0,79341,0,0,0,1,0,0,0,0,0,0,0,0,
71,1,16,71,79644,79778,79778,79929,0,79929,0,1,0,1,0,0,0,0,0,0,0,0,
72,0,11,72,80232,80247,80247,80273,80273,0,0,0,0,1,0,0,0,80273,80373,0,80373,80402,
73,1,4,73,80405,81302,81302,81418,0,81418,0,1,0,1,0,0,0,0,0,0,0,0,
74,0,8,74,81721,81885,81885,81912,81912,0,0,0,0,1,0,0,0,81912,82012,0,82012,82032,
75,1,14,75,82035,83031,83031,83058,0,83058,0,0,0,1,0,0,0,0,0,0,0,0,
76,0,8,76,83361,83465,83465,83487,83487,0,0,0,0,1,0,0,0,83487,83587,0,83587,83601,
77,0,5,77,83604,84475,84475,84499,84499,0,0,0,0,1,0,0,0,84499,84598,0,0,0,
78,0,12,78,84601,84927,84927,84950,84950,0,0,0,0,1,0,0,0,84950,85050,0,85050,85058,
79,0,9,79,85061,85976,85976,86104,86104,0,0,1,1,0,0,0,0,86104,86204,0,86204,86242,
80,0,3,80,86245,87163,87163,87208,87208,0,0,0,1,0,0,0,0,87208,87308,0,87308,87375,
81,0,4,81,87378,88164,88164,88212,88212,0,0,0,1,0,0,0,0,88212,88312,0,88312,88362,
82,0,1,82,88365,89233,89233,89261,89261,0,0,0,0,1,0,0,0,89261,89361,0,89361,89362,
83,0,16,83,89365,90169,90169,90268,90268,0,0,0,1,0,0,0,0,90268,90368,0,90368,90407,
84,0,14,84,90410,91239,91239,91283,91283,0,0,0,1,0,0,0,0,91283,91383,0,91383,91423,
85,0,15,85,91426,92361,92361,92385,92385,0,0,0,0,1,0,0,0,92385,92485,0,92485,92503,
86,0,5,86,92506,93429,93429,93650,93650,0,0,0,0,1,0,0,0,93650,93750,0,93750,93755,
87,0,6,87,93758,94736,94736,94836,94836,0,0,0,1,0,0,0,0,94836,94936,0,94936,94980,
88,0,15,88,94983,95769,95769,95791,95791,0,0,0,0,1,0,0,0,95791,95891,0,95891,95899,
89,0,14,89,95902,96818,96818,97019,97019,0,0,1,1,0,0,0,0,97019,97119,0,97119,97168,
90,0,8,90,97171,98118,98118,98141,98141,0,0,0,0,1,0,0,0,98141,98241,0,98241,98250,
91,1,10,91,98253,99078,99078,99102,0,99102,0,0,0,1,0,0,0,0,0,0,0,0,
92,1,6,92,99405,99489,99489,99510,0,99510,0,0,0,1,0,0,0,0,0,0,0,0,
93,1,13,93,99813,99814,99814,99839,0,99839,0,0,0,1,0,0,0,0,0,0,0,0,
94,0,17,94,100142,100171,100171,100197,100197,0,0,0,0,1,0,0,0,100197,100297,0,100297,100316,
95,0,2,95,100319,101118,101118,101141,101141,0,0,0,0,1,0,0,0,101141,101241,0,101241,101252,
96,1,13,96,101255,102416,102416,102434,0,102434,0,0,0,1,0,0,0,0,0,0,0,0,
97,0,15,97,102737,103271,103271,103296,103296,0,0,0,0,1,0,0,0,103296,103396,0,103396,103434,
98,0,2,98,103437,104222,104222,104243,104243,0,0,0,0,1,0,0,0,104243,104343,0,104343,104360,
99,1,3,99,104363,105151,105151,105174,0,105174,0,0,0,1,0,0,0,0,0,0,0,0,
100,1,14,100,105477,105554,105554,105575,0,105575,0,0,0,1,0,0,0,0,0,0,0,0,
101,0,8,101,105878,106293,106293,106320,106320,0,0,0,0,1,0,0,0,106320,106420,0,106420,106436,
102,0,15,102,106439,107190,107190,107211,107211,0,0,0,0,1,0,0,0,107211,107311,0,107311,107330,
103,1,9,103,107333,108119,108119,108142,0,108142,0,0,0,1,0,0,0,0,0,0,0,0,
104,0,14,104,108445,108566,108566,108614,108614,0,0,0,1,0,0,0,0,108614,108714,0,108714,108782,
105,1,6,105,108785,109490,109490,109574,0,109574,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,10,106,109877,109969,109969,110132,110132,0,0,1,1,0,0,0,0,110132,110232,0,110232,110279,
107,0,3,107,110282,111066,111066,111244,111244,0,0,1,1,0,0,0,0,111244,111344,0,111344,111388,
108,0,13,108,111391,112171,112171,112338,112338,0,0,1,1,0,0,0,0,112338,112438,0,112438,112493,
109,0,13,109,112496,113324,113324,113451,113451,0,0,1,1,0,0,0,0,113451,113551,0,113551,113599,
110,0,11,110,113602,114435,114435,114458,114458,0,0,0,0,1,0,0,0,114458,114558,0,114558,114572,
111,0,12,111,114575,115486,115486,115513,115513,0,0,1,0,1,0,0,0,115513,115613,0,115613,115628,
112,0,5,112,115631,116857,116857,116883,116883,0,0,0,0,1,0,0,0,116883,116983,0,116983,117036,
113,0,13,113,117039,118078,118078,118208,118208,0,0,1,1,0,0,0,0,118208,118308,0,118308,118369,
114,1,10,114,118372,119626,119626,119697,0,119697,0,1,0,1,0,0,0,0,0,0,0,0,
115,1,10,115,120000,120832,120832,120859,0,120859,0,0,0,1,0,0,0,0,0,0,0,0,
116,0,4,116,121162,121385,121385,121449,121449,0,0,0,1,0,0,0,0,121449,121549,0,121549,121620,
117,1,10,117,121623,122377,122377,122494,0,122494,0,0,0,1,0,0,0,0,0,0,0,0,
118,0,4,118,122797,123256,123256,123397,123397,0,0,1,1,0,0,0,0,123397,123497,0,123497,123558,
119,0,17,119,123561,124397,124397,124430,124430,0,0,0,0,1,0,0,0,124430,124530,0,124530,124567,
120,0,17,120,124570,125452,125452,125475,125475,0,0,0,0,1,0,0,0,125475,125575,0,125575,125610,
121,1,9,121,125613,126441,126441,126467,0,126467,0,0,0,1,0,0,0,0,0,0,0,0,
122,0,12,122,126770,127035,127035,127057,127057,0,0,0,0,1,0,0,0,127057,127157,0,127157,127188,
