STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,26-Feb-2020
Time,8:18
Box Index,1
ExptType,0
SessionRecord,122

Session Title,SCB
Protocol Title,grating orientation discrimination with punishment and distractors (bug fixed)
Protocol Description,nose-touch one of the two locations according to stimulus orientation (2AFC) + ignore distractor + punishment for wrong selection
Analysis Ref,CS-101
Dose Details,Index,0
Dose Table Item
n.a.
0
Unassigned
300
Subject Id,SCB_2
DB Ref,SCB_nbk_shaping07
DB Group,-1
Day Table,Image Discrimination Day Table
Duration,240000
Pellet Count,0
Fluid Count,156
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,1
SL Dummy,2
SS Target,1
SS Dummy,2
SensorTC
S(1),
325,
AutoControl,Index,3,
AC Comment,,T2_retrain - 1T1D (110x110)  VT/HZ = 1:1 (Tc-6, Dc-1-3)
01_cross,02_responsebox,03_mask_060,hz6_060,hz6_080,hz6_100,hz6_120,vt6_060,vt6_080,vt6_100,vt6_120,hz1_120,vt1_120,hz2_120,vt2_120,hz3_120,vt3_120,hz4_120,vt4_120,hz5_120,vt5_120,hz7_120,vt7_120,hz8_120,vt8_120,hz6_110,hz1_110,vt6_110,vt1_110,hz2_110,vt2_110,hz3_110,vt3_110,hz4_110,vt4_110,hz5_110,vt5_110,hz6_110,vt6_110,hz7_110,vt7_110,hz8_110,vt8_110,
Image Discrim Details
Trials,Banked,RptInc,RptMssd,CTLimited,CTLimit,All_Trials,C_Trials,I_Trials,M_Trials,Ex_Crcn_Trials
196,0,0,0,0,1000,1,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,
T1Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T1Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T1Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T1Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T1ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2Mode,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
T2TGType,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
T2TGIndex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2Freq,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,
T2Ampl,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,
T2Burst,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
T2Period,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
T2Delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
T2ToneCount,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,


Trials

,,,,Stage (4),Stage (4),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (5),Stage (9),Stage (9),Stage (10),Stage (12),Stage (12),
Trial,,Item,TT,,,,,Target,Dummy,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,Count :-,,,Reward,,,
Ref,Outcome,Index,Index,Entry,Exit,Entry,Exit,Report,Report,W(1),W(2),W(3),W(4),W(5),W(6),W(7),Entry,Exit,Count :-,Entry,Exit,
0,0,2,0,1003,1146,1146,1176,1176,0,0,0,0,1,0,0,0,1176,1276,0,1276,1287,
1,2,10,1,1290,2260,2260,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,5,2,2863,3686,3686,3749,3749,0,0,0,1,0,0,0,0,3749,3849,0,3849,3918,
3,0,13,3,3921,4853,4853,4893,4893,0,0,0,1,0,0,0,0,4893,4993,0,4993,5072,
4,0,0,4,5075,5918,5918,5944,5944,0,0,0,1,0,0,0,0,5944,6044,0,6044,6115,
5,0,0,5,6118,6988,6988,7034,7034,0,0,0,1,0,0,0,0,7034,7134,0,7134,7198,
6,0,5,6,7201,7986,7986,8026,8026,0,0,0,1,0,0,0,0,8026,8126,0,8126,8226,
7,1,2,7,8229,9006,9006,9079,0,9079,0,0,1,0,0,0,0,0,0,0,0,0,
8,0,2,8,9382,9387,9387,9417,9417,0,0,0,0,1,0,0,0,9417,9517,0,9517,9598,
9,0,5,9,9601,10593,10593,10646,10646,0,0,0,1,0,0,0,0,10646,10746,0,10746,10811,
10,0,1,10,10814,11637,11637,11749,11749,0,0,1,0,1,0,0,0,11749,11849,0,11849,11884,
11,0,13,11,11887,12832,12832,12886,12886,0,0,0,1,0,0,0,0,12886,12986,0,12986,13035,
12,0,5,12,13038,13898,13898,13938,13938,0,0,0,1,0,0,0,0,13938,14038,0,14038,14100,
13,0,2,13,14103,15158,15158,15204,15204,0,0,0,0,1,0,0,0,15204,15304,0,15304,15332,
14,0,6,14,15335,16275,16275,16355,16355,0,0,0,0,1,0,0,0,16355,16455,0,16455,16521,
15,0,0,15,16524,17564,17564,17617,17617,0,0,0,1,0,0,0,0,17617,17717,0,17717,17764,
16,0,9,16,17767,18788,18788,18833,18833,0,0,0,1,0,0,0,0,18833,18933,0,18933,19003,
17,1,4,17,19006,20027,20027,20086,0,20086,0,0,1,0,0,0,0,0,0,0,0,0,
18,1,6,18,20389,20403,20403,20458,0,20458,0,0,1,0,0,0,0,0,0,0,0,0,
19,2,8,19,20761,21013,21013,21613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
20,0,12,20,21616,22149,22149,22272,22272,0,0,1,0,1,0,0,0,22272,22372,0,22372,22392,
21,0,5,21,22395,23337,23337,23379,23379,0,0,0,1,0,0,0,0,23379,23479,0,23479,23558,
22,0,2,22,23561,24617,24617,24655,24655,0,0,0,0,1,0,0,0,24655,24755,0,24755,24795,
23,0,13,23,24798,25790,25790,25851,25851,0,0,0,1,0,0,0,0,25851,25951,0,25951,26011,
24,0,12,24,26014,27030,27030,27431,27431,0,0,3,0,1,0,0,0,27431,27531,0,27531,27635,
25,0,3,25,27638,28598,28598,28671,28671,0,0,1,1,0,0,0,0,28671,28771,0,28771,28846,
26,0,1,26,28849,29707,29707,29877,29877,0,0,2,0,1,0,0,0,29877,29977,0,29977,30028,
27,0,10,27,30031,31094,31094,31137,31137,0,0,0,0,1,0,0,0,31137,31237,0,31237,31347,
28,0,4,28,31350,32425,32425,32463,32463,0,0,0,0,1,0,0,0,32463,32563,0,32563,32727,
29,0,6,29,32730,33687,33687,33718,33718,0,0,0,0,1,0,0,0,33718,33818,0,33818,33949,
30,0,11,30,33952,34997,34997,35060,35060,0,0,0,1,0,0,0,0,35060,35160,0,35160,35230,
31,0,5,31,35233,36256,36256,36293,36293,0,0,0,1,0,0,0,0,36293,36393,0,36393,36468,
32,0,1,32,36471,37651,37651,37687,37687,0,0,0,0,1,0,0,0,37687,37787,0,37787,37812,
33,0,4,33,37815,38899,38899,38933,38933,0,0,0,0,1,0,0,0,38933,39033,0,39033,39055,
34,1,0,34,39058,40029,40029,40070,0,40070,0,0,0,1,0,0,0,0,0,0,0,0,
35,0,0,35,40373,40437,40437,40491,40491,0,0,0,1,0,0,0,0,40491,40591,0,40591,40671,
36,0,3,36,40674,41566,41566,41617,41617,0,0,0,1,0,0,0,0,41617,41717,0,41717,41812,
37,0,0,37,41815,42763,42763,42809,42809,0,0,0,1,0,0,0,0,42809,42909,0,42909,42990,
38,0,7,38,42993,44062,44062,44096,44096,0,0,0,1,0,0,0,0,44096,44196,0,44196,44256,
39,1,4,39,44259,45181,45181,45259,0,45259,0,0,1,0,0,0,0,0,0,0,0,0,
40,0,3,40,45562,45636,45636,45687,45687,0,0,0,1,0,0,0,0,45687,45787,0,45787,45865,
41,0,4,41,45868,47033,47033,47083,47083,0,0,0,0,1,0,0,0,47083,47183,0,47183,47294,
42,0,2,42,47297,48531,48531,48604,48604,0,0,1,0,1,0,0,0,48604,48704,0,48704,48729,
43,0,5,43,48732,49864,49864,49924,49924,0,0,0,1,0,0,0,0,49924,50024,0,50024,50102,
44,0,5,44,50105,51049,51049,51100,51100,0,0,0,1,0,0,0,0,51100,51200,0,51200,51266,
45,0,7,45,51269,52159,52159,52192,52192,0,0,0,1,0,0,0,0,52192,52292,0,52292,52370,
46,0,12,46,52373,53466,53466,53500,53500,0,0,0,0,1,0,0,0,53500,53600,0,53600,53632,
47,0,7,47,53635,54745,54745,54802,54802,0,0,0,1,0,0,0,0,54802,54902,0,54902,54989,
48,0,3,48,54992,56116,56116,56167,56167,0,0,0,1,0,0,0,0,56167,56267,0,56267,56336,
49,0,7,49,56339,57283,57283,57346,57346,0,0,0,1,0,0,0,0,57346,57446,0,57446,57515,
50,1,10,50,57518,58780,58780,58845,0,58845,0,0,1,0,0,0,0,0,0,0,0,0,
51,0,3,51,59148,59206,59206,59278,59278,0,0,0,1,0,0,0,0,59278,59378,0,59378,59456,
52,0,0,52,59459,60439,60439,60493,60493,0,0,0,1,0,0,0,0,60493,60593,0,60593,60660,
53,0,9,53,60663,61662,61662,61719,61719,0,0,0,1,0,0,0,0,61719,61819,0,61819,61893,
54,0,6,54,61896,63086,63086,63119,63119,0,0,0,0,1,0,0,0,63119,63219,0,63219,63245,
55,0,4,55,63248,64392,64392,64426,64426,0,0,0,0,1,0,0,0,64426,64526,0,64526,64567,
56,0,10,56,64570,65448,65448,65478,65478,0,0,0,0,1,0,0,0,65478,65578,0,65578,65606,
57,0,13,57,65609,66601,66601,66733,66733,0,0,1,1,0,0,0,0,66733,66833,0,66833,66906,
58,0,2,58,66909,67862,67862,67895,67895,0,0,0,0,1,0,0,0,67895,67995,0,67995,68025,
59,0,9,59,68028,68999,68999,69055,69055,0,0,0,1,0,0,0,0,69055,69155,0,69155,69235,
60,0,1,60,69238,70237,70237,70265,70265,0,0,0,0,1,0,0,0,70265,70365,0,70365,70395,
61,0,10,61,70398,71540,71540,71564,71564,0,0,0,0,1,0,0,0,71564,71664,0,71664,71694,
62,1,11,62,71697,72740,72740,72770,0,72770,0,0,0,1,0,0,0,0,0,0,0,0,
63,0,8,63,73073,73142,73142,73209,73209,0,0,0,0,1,0,0,0,73209,73309,0,73309,73407,
64,0,2,64,73410,74467,74467,74498,74498,0,0,0,0,1,0,0,0,74498,74598,0,74598,74650,
65,0,8,65,74653,75664,75664,75691,75691,0,0,0,0,1,0,0,0,75691,75791,0,75791,75811,
66,0,12,66,75814,76887,76887,76912,76912,0,0,0,0,1,0,0,0,76912,77012,0,77012,77043,
67,0,4,67,77046,78110,78110,78140,78140,0,0,0,0,1,0,0,0,78140,78240,0,78240,78378,
68,0,8,68,78381,80078,80078,80109,80109,0,0,0,0,1,0,0,0,80109,80209,0,80209,80264,
69,0,0,69,80267,81296,81296,81363,81363,0,0,0,1,0,0,0,0,81363,81463,0,81463,81533,
70,1,0,70,81536,82516,82516,82545,0,82545,0,0,0,1,0,0,0,0,0,0,0,0,
71,1,8,71,82848,83125,83125,83224,0,83224,0,0,1,0,0,0,0,0,0,0,0,0,
72,0,3,72,83527,83895,83895,83954,83954,0,0,0,1,0,0,0,0,83954,84054,0,84054,84141,
73,1,12,73,84144,85178,85178,85234,0,85234,0,0,1,0,0,0,0,0,0,0,0,0,
74,0,7,74,85537,85605,85605,85655,85655,0,0,0,1,0,0,0,0,85655,85755,0,85755,85816,
75,0,11,75,85819,86813,86813,86859,86859,0,0,0,1,0,0,0,0,86859,86959,0,86959,87027,
76,0,3,76,87030,88008,88008,88116,88116,0,0,1,1,0,0,0,0,88116,88216,0,88216,88280,
77,0,3,77,88283,89130,89130,89204,89204,0,0,1,1,0,0,0,0,89204,89304,0,89304,89376,
78,0,8,78,89379,90290,90290,90327,90327,0,0,0,0,1,0,0,0,90327,90427,0,90427,90455,
79,0,0,79,90458,91675,91675,91745,91745,0,0,0,1,0,0,0,0,91745,91845,0,91845,91918,
80,0,6,80,91921,93131,93131,93158,93158,0,0,0,0,1,0,0,0,93158,93258,0,93258,93305,
81,0,1,81,93308,94421,94421,94454,94454,0,0,0,0,1,0,0,0,94454,94554,0,94554,94575,
82,0,10,82,94578,95494,95494,95523,95523,0,0,0,0,1,0,0,0,95523,95623,0,95623,95653,
83,0,7,83,95656,96713,96713,96770,96770,0,0,0,1,0,0,0,0,96770,96870,0,96870,96943,
84,1,13,84,96946,97876,97876,97903,0,97903,0,0,0,1,0,0,0,0,0,0,0,0,
85,0,5,85,98206,98209,98209,98274,98274,0,0,0,1,0,0,0,0,98274,98374,0,98374,98463,
86,0,12,86,98466,99453,99453,99479,99479,0,0,0,0,1,0,0,0,99479,99579,0,99579,99609,
87,0,6,87,99612,100596,100596,100623,100623,0,0,0,0,1,0,0,0,100623,100723,0,100723,100753,
88,1,11,88,100756,101915,101915,101942,0,101942,0,0,0,1,0,0,0,0,0,0,0,0,
89,0,13,89,102245,102261,102261,102308,102308,0,0,0,1,0,0,0,0,102308,102408,0,102408,102473,
90,0,4,90,102476,103517,103517,103543,103543,0,0,0,0,1,0,0,0,103543,103643,0,103643,103677,
91,1,9,91,103680,104743,104743,104772,0,104772,0,0,0,1,0,0,0,0,0,0,0,0,
92,0,0,92,105075,105190,105190,105242,105242,0,0,0,1,0,0,0,0,105242,105342,0,105342,105420,
93,1,5,93,105423,106504,106504,106542,0,106542,0,0,0,1,0,0,0,0,0,0,0,0,
94,1,9,94,106845,106938,106938,106974,0,106974,0,0,0,1,0,0,0,0,0,0,0,0,
95,0,8,95,107277,107727,107727,107754,107754,0,0,0,0,1,0,0,0,107754,107854,0,107854,107901,
96,0,5,96,107904,108913,108913,108980,108980,0,0,0,1,0,0,0,0,108980,109080,0,109080,109150,
97,0,10,97,109153,110046,110046,110076,110076,0,0,0,0,1,0,0,0,110076,110176,0,110176,110198,
98,0,3,98,110201,111443,111443,111504,111504,0,0,0,1,0,0,0,0,111504,111604,0,111604,111665,
99,0,6,99,111668,112693,112693,112717,112717,0,0,0,0,1,0,0,0,112717,112817,0,112817,112852,
100,0,2,100,112855,113898,113898,113925,113925,0,0,0,0,1,0,0,0,113925,114025,0,114025,114055,
101,0,8,101,114058,115191,115191,115258,115258,0,0,0,0,1,0,0,0,115258,115358,0,115358,115426,
102,1,9,102,115429,116545,116545,116572,0,116572,0,0,0,1,0,0,0,0,0,0,0,0,
103,1,13,103,116875,116991,116991,117020,0,117020,0,0,0,1,0,0,0,0,0,0,0,0,
104,0,7,104,117323,117759,117759,117816,117816,0,0,0,1,0,0,0,0,117816,117916,0,117916,117977,
105,0,1,105,117980,118976,118976,119014,119014,0,0,0,0,1,0,0,0,119014,119114,0,119114,119143,
106,1,3,106,119146,120058,120058,120084,0,120084,0,0,0,1,0,0,0,0,0,0,0,0,
107,0,13,107,120387,120439,120439,120493,120493,0,0,0,1,0,0,0,0,120493,120593,0,120593,120669,
108,0,8,108,120672,121691,121691,121716,121716,0,0,0,0,1,0,0,0,121716,121816,0,121816,121840,
109,0,1,109,121843,122878,122878,122911,122911,0,0,0,0,1,0,0,0,122911,123011,0,123011,123035,
110,0,1,110,123038,124020,124020,124047,124047,0,0,0,0,1,0,0,0,124047,124147,0,124147,124172,
111,1,9,111,124175,125226,125226,125254,0,125254,0,0,0,1,0,0,0,0,0,0,0,0,
112,0,7,112,125557,125701,125701,125766,125766,0,0,0,1,0,0,0,0,125766,125866,0,125866,125987,
113,0,9,113,125990,126974,126974,127025,127025,0,0,0,1,0,0,0,0,127025,127125,0,127125,127246,
114,0,12,114,127249,128110,128110,128150,128150,0,0,0,0,1,0,0,0,128150,128250,0,128250,128275,
115,1,0,115,128278,129190,129190,129217,0,129217,0,0,0,1,0,0,0,0,0,0,0,0,
116,0,3,116,129520,130108,130108,130175,130175,0,0,0,1,0,0,0,0,130175,130275,0,130275,130353,
117,0,11,117,130356,131215,131215,131278,131278,0,0,0,1,0,0,0,0,131278,131378,0,131378,131481,
118,0,9,118,131484,132284,132284,132335,132335,0,0,0,1,0,0,0,0,132335,132435,0,132435,132500,
119,0,2,119,132503,133460,133460,133507,133507,0,0,0,0,1,0,0,0,133507,133607,0,133607,133633,
120,0,12,120,133636,134521,134521,134557,134557,0,0,0,0,1,0,0,0,134557,134657,0,134657,134684,
121,0,8,121,134687,135557,135557,135597,135597,0,0,0,0,1,0,0,0,135597,135697,0,135697,135724,
