10, 0.29374, 0.005
20, 0.05792, 0.005
30, 0.03459, 0.005
40, 0.03519, 0.005
50, 0.02570, 0.005
60, 0.02702, 0.005
70, 0.02478, 0.005
80, 0.02679, 0.005
90, 0.02361, 0.005
100, 0.01828, 0.005
110, 0.02028, 0.005
120, 0.01555, 0.005
130, 0.01834, 0.005
140, 0.01782, 0.005
150, 0.01795, 0.005
160, 0.01668, 0.005
170, 0.01718, 0.005
180, 0.01419, 0.005
190, 0.01314, 0.005
200, 0.01553, 0.005
210, 0.02306, 0.005
220, 0.01675, 0.005
230, 0.01534, 0.005
240, 0.01507, 0.005
250, 0.01526, 0.005
260, 0.01340, 0.005
270, 0.01436, 0.005
280, 0.01246, 0.005
290, 0.01180, 0.005
300, 0.01119, 0.005
310, 0.01308, 0.005
320, 0.01136, 0.005
330, 0.01180, 0.005
340, 0.01112, 0.005
350, 0.01181, 0.005
360, 0.01133, 0.005
370, 0.01078, 0.005
380, 0.00952, 0.005
390, 0.01229, 0.005
400, 0.01395, 0.005
410, 0.01525, 0.005
420, 0.01089, 0.005
430, 0.00901, 0.005
440, 0.01258, 0.005
450, 0.01148, 0.005
460, 0.01079, 0.005
470, 0.00975, 0.005
480, 0.01228, 0.005
490, 0.01001, 0.005
500, 0.00982, 0.005
510, 0.00891, 0.005
520, 0.01120, 0.005
530, 0.00868, 0.005
540, 0.00788, 0.005
550, 0.01113, 0.005
560, 0.00780, 0.005
570, 0.00839, 0.005
580, 0.01124, 0.005
590, 0.01258, 0.005
600, 0.00792, 0.005
610, 0.01083, 0.005
620, 0.00786, 0.005
630, 0.01053, 0.005
640, 0.00725, 0.005
650, 0.00929, 0.005
660, 0.00845, 0.005
670, 0.00854, 0.005
680, 0.00610, 0.005
690, 0.00803, 0.005
700, 0.00957, 0.005
710, 0.00978, 0.005
720, 0.00999, 0.005
730, 0.00762, 0.005
740, 0.00767, 0.005
750, 0.01315, 0.005
760, 0.00824, 0.005
770, 0.00686, 0.005
780, 0.00848, 0.005
790, 0.00741, 0.005
800, 0.00779, 0.005
810, 0.00804, 0.005
820, 0.00926, 0.005
830, 0.01051, 0.005
840, 0.00879, 0.005
850, 0.00720, 0.005
860, 0.00748, 0.005
870, 0.00720, 0.005
880, 0.00905, 0.005
890, 0.00818, 0.005
900, 0.00932, 0.005
910, 0.00728, 0.005
920, 0.00853, 0.005
930, 0.00632, 0.005
940, 0.00633, 0.005
950, 0.00785, 0.005
960, 0.00755, 0.005
970, 0.00632, 0.005
980, 0.00808, 0.005
990, 0.00801, 0.005
1000, 0.00694, 0.005
1010, 0.00639, 0.005
1020, 0.00933, 0.005
1030, 0.00840, 0.005
1040, 0.00766, 0.005
1050, 0.00762, 0.005
1060, 0.00821, 0.005
1070, 0.00767, 0.005
1080, 0.00902, 0.005
1090, 0.00765, 0.005
1100, 0.00741, 0.005
1110, 0.00712, 0.005
1120, 0.00794, 0.005
1130, 0.00894, 0.005
1140, 0.00956, 0.005
1150, 0.00734, 0.005
1160, 0.00706, 0.005
1170, 0.00812, 0.005
1180, 0.00637, 0.005
1190, 0.00638, 0.005
1200, 0.00628, 0.005
1210, 0.00787, 0.005
1220, 0.00657, 0.005
1230, 0.00664, 0.005
1240, 0.00789, 0.005
1250, 0.00964, 0.005
1260, 0.00714, 0.005
1270, 0.00597, 0.005
1280, 0.00820, 0.005
1290, 0.00614, 0.005
1300, 0.00632, 0.005
1310, 0.00657, 0.005
1320, 0.00667, 0.005
1330, 0.00724, 0.005
1340, 0.00607, 0.005
1350, 0.00705, 0.005
1360, 0.00580, 0.005
1370, 0.00867, 0.005
1380, 0.00762, 0.005
1390, 0.00723, 0.005
1400, 0.00583, 0.005
1410, 0.00563, 0.005
1420, 0.00635, 0.005
1430, 0.00648, 0.005
1440, 0.00665, 0.005
1450, 0.00760, 0.005
1460, 0.00749, 0.005
1470, 0.01036, 0.005
1480, 0.00506, 0.005
1490, 0.00964, 0.005
1500, 0.00584, 0.005
1510, 0.00596, 0.005
1520, 0.00604, 0.005
1530, 0.00818, 0.005
1540, 0.00729, 0.005
1550, 0.00534, 0.005
1560, 0.00621, 0.005
1570, 0.00454, 0.005
1580, 0.00538, 0.005
1590, 0.00773, 0.005
1600, 0.00720, 0.005
1610, 0.00656, 0.005
1620, 0.00964, 0.005
1630, 0.00633, 0.005
1640, 0.00546, 0.005
