10, 0.25557, 0.005
20, 0.05453, 0.005
30, 0.04793, 0.005
40, 0.03322, 0.005
50, 0.03246, 0.005
60, 0.03456, 0.005
70, 0.03038, 0.005
80, 0.03153, 0.005
90, 0.02794, 0.005
100, 0.02888, 0.005
110, 0.03433, 0.005
120, 0.03061, 0.005
130, 0.03238, 0.005
140, 0.02601, 0.005
150, 0.02768, 0.005
160, 0.02384, 0.005
170, 0.02666, 0.005
180, 0.02840, 0.005
190, 0.02388, 0.005
200, 0.02652, 0.005
210, 0.02655, 0.005
220, 0.02390, 0.005
230, 0.02508, 0.005
240, 0.02650, 0.005
250, 0.02923, 0.005
260, 0.02158, 0.005
270, 0.02241, 0.005
280, 0.03340, 0.005
290, 0.02495, 0.005
300, 0.02366, 0.005
310, 0.02074, 0.005
320, 0.02162, 0.005
330, 0.02245, 0.005
340, 0.02196, 0.005
350, 0.02733, 0.005
360, 0.01973, 0.005
370, 0.02644, 0.005
380, 0.02455, 0.005
390, 0.01915, 0.005
400, 0.02250, 0.005
410, 0.02040, 0.005
420, 0.02022, 0.005
430, 0.02258, 0.005
440, 0.02001, 0.005
450, 0.02741, 0.005
460, 0.02261, 0.005
470, 0.02383, 0.005
480, 0.02092, 0.005
490, 0.02113, 0.005
500, 0.02251, 0.005
510, 0.01933, 0.005
520, 0.01975, 0.005
530, 0.02262, 0.005
540, 0.01842, 0.005
550, 0.01741, 0.005
560, 0.02592, 0.005
570, 0.02035, 0.005
580, 0.01987, 0.005
590, 0.01869, 0.005
600, 0.01832, 0.005
610, 0.01743, 0.005
620, 0.01721, 0.005
630, 0.02176, 0.005
640, 0.02014, 0.005
650, 0.01917, 0.005
660, 0.01688, 0.005
670, 0.02002, 0.005
680, 0.01758, 0.005
690, 0.01527, 0.005
700, 0.01718, 0.005
710, 0.01964, 0.005
720, 0.01796, 0.005
730, 0.01585, 0.005
740, 0.01432, 0.005
750, 0.01568, 0.005
760, 0.01910, 0.005
770, 0.01622, 0.005
780, 0.01492, 0.005
790, 0.01388, 0.005
800, 0.01589, 0.005
810, 0.01942, 0.005
820, 0.01410, 0.005
830, 0.02382, 0.005
840, 0.01385, 0.005
850, 0.01418, 0.005
860, 0.01424, 0.005
870, 0.01775, 0.005
880, 0.02086, 0.005
890, 0.01530, 0.005
900, 0.01527, 0.005
910, 0.01257, 0.005
920, 0.01853, 0.005
930, 0.01247, 0.005
940, 0.01297, 0.005
950, 0.01524, 0.005
960, 0.01367, 0.005
970, 0.01386, 0.005
980, 0.01461, 0.005
990, 0.01409, 0.005
1000, 0.01442, 0.005
1010, 0.01366, 0.005
1020, 0.01666, 0.005
1030, 0.01616, 0.005
1040, 0.01681, 0.005
1050, 0.01782, 0.005
1060, 0.01302, 0.005
1070, 0.01480, 0.005
1080, 0.01172, 0.005
1090, 0.01753, 0.005
1100, 0.01359, 0.005
1110, 0.01290, 0.005
1120, 0.01275, 0.005
1130, 0.01551, 0.005
1140, 0.01339, 0.005
1150, 0.01527, 0.005
1160, 0.01523, 0.005
1170, 0.01199, 0.005
1180, 0.01393, 0.005
1190, 0.01354, 0.005
1200, 0.01364, 0.005
1210, 0.01154, 0.005
1220, 0.01157, 0.005
1230, 0.01181, 0.005
1240, 0.01382, 0.005
1250, 0.01252, 0.005
1260, 0.01148, 0.005
1270, 0.01220, 0.005
1280, 0.01192, 0.005
1290, 0.01418, 0.005
1300, 0.01461, 0.005
1310, 0.01460, 0.005
1320, 0.01443, 0.005
1330, 0.00929, 0.005
1340, 0.01301, 0.005
1350, 0.00993, 0.005
1360, 0.01316, 0.005
1370, 0.01186, 0.005
1380, 0.01049, 0.005
1390, 0.01397, 0.005
1400, 0.01233, 0.005
1410, 0.00841, 0.005
1420, 0.01198, 0.005
1430, 0.01701, 0.005
1440, 0.01530, 0.005
1450, 0.01413, 0.005
1460, 0.01068, 0.005
1470, 0.01058, 0.005
1480, 0.01221, 0.005
1490, 0.01198, 0.005
1500, 0.01183, 0.005
1510, 0.00865, 0.005
1520, 0.01089, 0.005
1530, 0.01016, 0.005
1540, 0.01801, 0.005
1550, 0.01195, 0.005
1560, 0.01093, 0.005
1570, 0.01127, 0.005
1580, 0.01338, 0.005
1590, 0.00834, 0.005
1600, 0.00838, 0.005
1610, 0.01268, 0.005
1620, 0.01090, 0.005
1630, 0.01080, 0.005
1640, 0.01083, 0.005
1650, 0.01180, 0.005
1660, 0.00836, 0.005
1670, 0.00843, 0.005
1680, 0.00773, 0.005
1690, 0.01066, 0.005
1700, 0.00916, 0.005
1710, 0.01221, 0.005
1720, 0.01079, 0.005
1730, 0.01755, 0.005
1740, 0.01051, 0.005
1750, 0.00999, 0.005
1760, 0.00892, 0.005
1770, 0.01109, 0.005
1780, 0.01115, 0.005
1790, 0.01058, 0.005
1800, 0.01040, 0.005
1810, 0.01090, 0.005
1820, 0.00839, 0.005
1830, 0.00998, 0.005
1840, 0.00839, 0.005
1850, 0.01363, 0.005
1860, 0.01017, 0.005
1870, 0.01031, 0.005
1880, 0.01081, 0.005
1890, 0.01091, 0.005
1900, 0.00957, 0.005
1910, 0.01152, 0.005
1920, 0.01034, 0.005
1930, 0.00919, 0.005
1940, 0.00781, 0.005
1950, 0.01002, 0.005
1960, 0.00724, 0.005
1970, 0.01039, 0.005
1980, 0.01103, 0.005
1990, 0.00789, 0.005
2000, 0.00959, 0.005
2010, 0.01026, 0.005
2020, 0.01133, 0.005
2030, 0.00899, 0.005
2040, 0.00834, 0.005
2050, 0.00857, 0.005
2060, 0.00991, 0.005
2070, 0.00971, 0.005
2080, 0.00984, 0.005
2090, 0.00972, 0.005
2100, 0.00916, 0.005
2110, 0.01104, 0.005
2120, 0.00631, 0.005
2130, 0.01056, 0.005
2140, 0.00981, 0.005
2150, 0.00910, 0.005
2160, 0.00909, 0.005
2170, 0.00698, 0.005
2180, 0.00946, 0.005
2190, 0.00934, 0.005
2200, 0.01466, 0.005
2210, 0.01167, 0.005
2220, 0.00985, 0.005
2230, 0.00818, 0.005
2240, 0.00666, 0.005
2250, 0.00744, 0.005
2260, 0.00645, 0.005
2270, 0.00866, 0.005
2280, 0.00903, 0.005
2290, 0.01027, 0.005
2300, 0.00698, 0.005
2310, 0.01085, 0.005
2320, 0.01038, 0.005
2330, 0.00911, 0.005
2340, 0.00871, 0.005
2350, 0.00893, 0.005
2360, 0.00798, 0.005
2370, 0.00952, 0.005
2380, 0.00841, 0.005
2390, 0.00953, 0.005
2400, 0.00998, 0.005
2410, 0.00954, 0.005
2420, 0.00787, 0.005
2430, 0.00690, 0.005
2440, 0.00734, 0.005
2450, 0.00642, 0.005
2460, 0.00685, 0.005
2470, 0.00825, 0.005
2480, 0.00845, 0.005
2490, 0.01398, 0.005
2500, 0.00740, 0.005
2510, 0.00964, 0.005
2520, 0.00781, 0.005
2530, 0.00743, 0.005
2540, 0.00890, 0.005
2550, 0.00901, 0.005
2560, 0.00651, 0.005
2570, 0.00746, 0.005
2580, 0.00936, 0.005
2590, 0.00994, 0.005
2600, 0.00842, 0.005
2610, 0.00778, 0.005
2620, 0.00726, 0.005
2630, 0.00795, 0.005
2640, 0.00757, 0.005
2650, 0.00820, 0.005
2660, 0.01036, 0.005
2670, 0.00829, 0.005
2680, 0.00891, 0.005
2690, 0.00850, 0.005
2700, 0.00872, 0.005
2710, 0.00778, 0.005
2720, 0.00801, 0.005
2730, 0.00748, 0.005
2740, 0.00745, 0.005
2750, 0.00785, 0.005
2760, 0.00791, 0.005
2770, 0.00863, 0.005
2780, 0.00618, 0.005
2790, 0.00773, 0.005
2800, 0.00840, 0.005
2810, 0.00740, 0.005
2820, 0.00568, 0.005
2830, 0.00770, 0.005
2840, 0.00715, 0.005
2850, 0.00690, 0.005
2860, 0.00753, 0.005
2870, 0.00687, 0.005
2880, 0.00913, 0.005
2890, 0.00935, 0.005
2900, 0.00815, 0.005
2910, 0.00707, 0.005
2920, 0.00775, 0.005
2930, 0.00828, 0.005
2940, 0.00653, 0.005
2950, 0.01050, 0.005
2960, 0.00645, 0.005
2970, 0.00553, 0.005
2980, 0.01162, 0.005
2990, 0.00684, 0.005
3000, 0.00674, 0.005
3010, 0.00820, 0.005
3020, 0.00651, 0.005
3030, 0.00732, 0.005
3040, 0.00965, 0.005
3050, 0.00720, 0.005
3060, 0.00767, 0.005
3070, 0.00509, 0.005
3080, 0.00677, 0.005
3090, 0.00772, 0.005
3100, 0.00620, 0.005
3110, 0.00794, 0.005
3120, 0.00877, 0.005
3130, 0.00640, 0.005
3140, 0.01118, 0.005
3150, 0.00919, 0.005
3160, 0.00936, 0.005
3170, 0.00540, 0.005
3180, 0.00751, 0.005
3190, 0.00797, 0.005
3200, 0.00636, 0.005
3210, 0.00783, 0.005
3220, 0.00574, 0.005
3230, 0.00577, 0.005
3240, 0.00780, 0.005
3250, 0.00680, 0.005
3260, 0.00582, 0.005
3270, 0.00891, 0.005
3280, 0.00649, 0.005
3290, 0.00760, 0.005
3300, 0.00614, 0.005
3310, 0.00745, 0.005
3320, 0.00611, 0.005
3330, 0.00556, 0.005
3340, 0.00586, 0.005
3350, 0.00460, 0.005
3360, 0.00682, 0.005
3370, 0.00682, 0.005
3380, 0.00628, 0.005
3390, 0.00701, 0.005
3400, 0.00483, 0.005
3410, 0.00757, 0.005
3420, 0.00669, 0.005
3430, 0.00681, 0.005
3440, 0.00636, 0.005
3450, 0.00746, 0.005
3460, 0.00606, 0.005
3470, 0.00635, 0.005
3480, 0.00674, 0.005
3490, 0.00616, 0.005
3500, 0.00644, 0.005
3510, 0.00536, 0.005
3520, 0.00715, 0.005
3530, 0.00537, 0.005
3540, 0.00832, 0.005
3550, 0.00836, 0.005
3560, 0.00641, 0.005
3570, 0.00828, 0.005
3580, 0.00822, 0.005
3590, 0.00602, 0.005
3600, 0.00687, 0.005
3610, 0.00730, 0.005
3620, 0.00972, 0.005
3630, 0.00652, 0.005
3640, 0.00657, 0.005
3650, 0.00728, 0.005
3660, 0.00456, 0.005
3670, 0.00549, 0.005
3680, 0.00660, 0.005
3690, 0.00736, 0.005
3700, 0.00614, 0.005
3710, 0.00631, 0.005
3720, 0.00686, 0.005
3730, 0.00884, 0.005
3740, 0.00555, 0.005
3750, 0.00712, 0.005
3760, 0.00612, 0.005
3770, 0.00615, 0.005
3780, 0.00790, 0.005
3790, 0.00679, 0.005
3800, 0.00644, 0.005
3810, 0.00624, 0.005
3820, 0.00693, 0.005
3830, 0.00471, 0.005
3840, 0.00585, 0.005
3850, 0.00678, 0.005
3860, 0.00743, 0.005
3870, 0.00590, 0.005
3880, 0.00722, 0.005
3890, 0.00459, 0.005
3900, 0.00568, 0.005
3910, 0.00601, 0.005
3920, 0.00754, 0.005
3930, 0.00621, 0.005
3940, 0.00624, 0.005
3950, 0.00549, 0.005
3960, 0.01023, 0.005
3970, 0.00782, 0.005
3980, 0.00623, 0.005
3990, 0.00674, 0.005
4000, 0.00581, 0.005
4010, 0.00642, 0.005
4020, 0.00731, 0.005
4030, 0.00412, 0.005
4040, 0.00548, 0.005
4050, 0.00801, 0.005
4060, 0.00719, 0.005
4070, 0.00944, 0.005
4080, 0.00887, 0.005
4090, 0.00760, 0.005
4100, 0.00729, 0.005
4110, 0.00729, 0.005
4120, 0.00748, 0.005
4130, 0.00643, 0.005
4140, 0.00492, 0.005
4150, 0.00546, 0.005
4160, 0.00856, 0.005
4170, 0.00527, 0.005
4180, 0.00529, 0.005
4190, 0.00623, 0.005
4200, 0.00773, 0.005
4210, 0.00505, 0.005
4220, 0.00761, 0.005
